model,season,region,score,oneWk,twoWk,threeWk,fourWk
ReichLab-KDE,2016-2017,hhs3,log,-3.323300047423454,-3.313596640462643,-3.3067264533611485,-3.2936197142506654
ReichLab-SARIMA1,2016-2017,hhs3,mae,0.3301103333333333,0.5069330606060607,0.6236955454545454,0.7201510303030303
ReichLab-SARIMA1,2016-2017,hhs3,log,-2.898411776993661,-3.1754835323866986,-3.3963188058396274,-3.5361329430602284
ReichLab-SARIMA2,2016-2017,hhs3,mae,0.4083727575757576,0.5768100303030302,0.7488567575757575,0.7988419393939397
ReichLab-SARIMA2,2016-2017,hhs3,log,-3.060520454886678,-3.306734766184845,-3.4335618809994557,-3.498030849869608
CU-BMA,2016-2017,hhs4,mae,0.5856775000000001,0.5070360714285712,0.6445557142857143,0.7860520357142858
CU-BMA,2016-2017,hhs4,log,-3.1541410767098865,-3.689077059537527,-3.842009412367522,-4.203641237372162
CU-EAKFC,2016-2017,hhs4,mae,0.7133860714285714,0.8490460714285716,0.9667621428571431,1.1045727499999998
CU-EAKFC,2016-2017,hhs4,log,-4.3215575147316,-4.858769853288123,-4.944712842490757,-4.9408513095951125
Delphi-BasisRegression,2016-2017,hhs4,mae,0.6094060606060607,0.7464928181818182,0.8658502121212118,0.9578469696969698
Delphi-BasisRegression,2016-2017,hhs4,log,-4.687235803609525,-4.693147223429809,-4.698691312482107,-4.703739445570207
Delphi-DeltaDensity1,2016-2017,hhs4,mae,0.39394666666666667,0.6291889999999999,0.7732585151515151,0.8583427272727275
Delphi-DeltaDensity1,2016-2017,hhs4,log,-3.333558372179518,-3.8143161080166985,-3.81721204616106,-3.9353982003559698
Delphi-DeltaDensity2,2016-2017,hhs4,mae,0.4616375757575758,0.5909362727272726,0.7254245757575777,0.8930661818181818
Delphi-DeltaDensity2,2016-2017,hhs4,log,-4.627833503540337,-4.4309925856389984,-4.524601911009503,-4.456267534214713
Delphi-EmpiricalBayes1,2016-2017,hhs4,mae,0.5574225626910497,0.879429606060606,1.0977227575757575,1.0962990909090913
Delphi-EmpiricalBayes1,2016-2017,hhs4,log,-5.534823307834384,-6.438767383003048,-6.784162153861227,-7.151282982437816
Delphi-EmpiricalBayes2,2016-2017,hhs4,mae,0.8373406060606061,0.9704588787878786,1.0189475454545458,0.8735671515151515
Delphi-EmpiricalBayes2,2016-2017,hhs4,log,-6.202119491809683,-6.790939947791181,-6.826830879253768,-6.280223633285338
Delphi-EmpiricalFuture,2016-2017,hhs4,mae,1.1357230303030306,1.1370510000000003,1.131220878787879,1.123539878787879
Delphi-EmpiricalFuture,2016-2017,hhs4,log,-4.134947958604122,-4.127162908916666,-4.115206925409745,-4.101585000255404
Delphi-EmpiricalTraj,2016-2017,hhs4,mae,1.1357230303030306,1.1370510000000003,1.131220878787879,1.123539878787879
Delphi-EmpiricalTraj,2016-2017,hhs4,log,-4.134947958604122,-4.127162908916666,-4.115206925409745,-4.101585000255404
Delphi-Stat,2016-2017,hhs4,mae,0.3760725581943136,0.5838455053508217,0.7256895010985283,0.8100405430618871
Delphi-Stat,2016-2017,hhs4,log,-3.1320611684140474,-3.4836692256851594,-3.575092454957438,-3.7335220017034
Delphi-Uniform,2016-2017,hhs4,mae,3.755365454545453,3.7631283939393922,3.7750191212121202,3.7948213333333327
Delphi-Uniform,2016-2017,hhs4,log,-5.007176123900358,-5.008798681142803,-5.010853860716833,-5.014104029706201
ReichLab-KCDE,2016-2017,hhs4,mae,0.40661,0.623640625,0.7736255312499998,0.86414346875
ReichLab-KCDE,2016-2017,hhs4,log,-3.111437578107071,-3.451209573380758,-3.788936584345799,-3.667459384878132
ReichLab-KDE,2016-2017,hhs4,mae,1.1978026666666666,1.195534433333333,1.1857323,1.1697671999999997
ReichLab-KDE,2016-2017,hhs4,log,-4.077710116510075,-4.093307675463991,-4.061422210960186,-4.006925150250505
ReichLab-SARIMA1,2016-2017,hhs4,mae,0.38762303030303036,0.5507774848484848,0.6907524545454548,0.8312692121212123
ReichLab-SARIMA1,2016-2017,hhs4,log,-2.7746155679645184,-3.166918840117363,-3.4296931924271554,-3.6126634265511273
ReichLab-SARIMA2,2016-2017,hhs4,mae,0.3710533333333333,0.49289099999999997,0.6487744545454547,0.731069393939394
ReichLab-SARIMA2,2016-2017,hhs4,log,-2.801874638915188,-3.119272550336772,-3.34565373855109,-3.4657826664262434
CU-BMA,2016-2017,hhs5,mae,0.2792196428571429,0.2598280357142856,0.3155524285714284,0.3762353571428571
CU-BMA,2016-2017,hhs5,log,-2.761615729230414,-3.019768375971902,-2.9907972833008785,-3.668868686939699
CU-EAKFC,2016-2017,hhs5,mae,0.29174035714285707,0.3013408928571428,0.3707445714285714,0.44066321428571414
CU-EAKFC,2016-2017,hhs5,log,-2.700812743307098,-3.152853978024079,-3.301373104538695,-3.1802558278875557
Delphi-BasisRegression,2016-2017,hhs5,mae,0.32997896969696977,0.39194193939393923,0.4472456363636365,0.5074699393939391
Delphi-BasisRegression,2016-2017,hhs5,log,-4.705484641178375,-4.706978539192188,-4.708654380804626,-4.7108792481637245
Delphi-DeltaDensity1,2016-2017,hhs5,mae,0.23351218181818176,0.26643515151515373,0.31819127272727277,0.2975249696969719
Delphi-DeltaDensity1,2016-2017,hhs5,log,-2.4138345270598833,-2.4934253568931997,-2.619825177489942,-2.6722696122182024
Delphi-DeltaDensity2,2016-2017,hhs5,mae,0.20604230303030302,0.23416545454545448,0.2848953939393939,0.28209739393939404
Delphi-DeltaDensity2,2016-2017,hhs5,log,-2.545835069674116,-2.547341093561153,-2.608211586071761,-2.5627778218709505
Delphi-EmpiricalBayes1,2016-2017,hhs5,mae,0.34996309090909095,0.46284181818181813,0.5761512727272725,0.5483005454545453
Delphi-EmpiricalBayes1,2016-2017,hhs5,log,-4.252805662231267,-4.859510971774183,-5.172248090571869,-4.771212723105619
Delphi-EmpiricalBayes2,2016-2017,hhs5,mae,0.3144838181818182,0.4073928484848484,0.4529171515151515,0.46151648484848484
Delphi-EmpiricalBayes2,2016-2017,hhs5,log,-4.067759045366417,-4.828554548024893,-5.060557383155938,-4.546271342572941
Delphi-EmpiricalFuture,2016-2017,hhs5,mae,0.46911109090909087,0.46863163636363636,0.4709036969696969,0.4687496969696969
Delphi-EmpiricalFuture,2016-2017,hhs5,log,-3.3791890473949455,-3.3641031036777296,-3.3458533696050408,-3.328049015531197
Delphi-EmpiricalTraj,2016-2017,hhs5,mae,0.46911109090909087,0.46863163636363636,0.4709036969696969,0.4687496969696969
Delphi-EmpiricalTraj,2016-2017,hhs5,log,-3.3791890473949455,-3.3641031036777296,-3.3458533696050408,-3.328049015531197
Delphi-Stat,2016-2017,hhs5,mae,0.22049982495977494,0.23929528772073586,0.2951875993249849,0.2863634926200427
Delphi-Stat,2016-2017,hhs5,log,-2.2896617134166353,-2.4812752622143095,-2.6557711675539477,-2.681188300037052
Delphi-Uniform,2016-2017,hhs5,mae,4.527834606060606,4.5334157575757565,4.543264909090909,4.557540121212121
Delphi-Uniform,2016-2017,hhs5,log,-5.082546261518147,-5.083679981038535,-5.085372519548774,-5.088364570886
ReichLab-KCDE,2016-2017,hhs5,mae,0.2777690312499999,0.28740931250000007,0.37073906250000005,0.41421800000000014
ReichLab-KCDE,2016-2017,hhs5,log,-2.7840895055961683,-2.8900542529406654,-3.0316553499999928,-3.0925600997488543
ReichLab-KDE,2016-2017,hhs5,mae,0.4968210666666666,0.504346,0.5089542666666667,0.5084778666666666
ReichLab-KDE,2016-2017,hhs5,log,-3.3134772409422615,-3.303868742076437,-3.282651997271198,-3.278355647377454
ReichLab-SARIMA1,2016-2017,hhs5,mae,0.24229315151515146,0.36217030303030306,0.4608752121212122,0.5267801212121213
ReichLab-SARIMA1,2016-2017,hhs5,log,-2.4454406480589133,-2.8081013871481804,-3.0477138128874537,-3.181617448768152
ReichLab-SARIMA2,2016-2017,hhs5,mae,0.2507962424242424,0.3954040606060607,0.5087615757575756,0.5800398181818183
ReichLab-SARIMA2,2016-2017,hhs5,log,-2.5231224618387533,-2.8597368943622192,-3.080152815479868,-3.2547508209527214
CU-BMA,2016-2017,hhs6,mae,0.9872667857142857,0.9343374999999999,1.1989014285714283,1.439687857142857
CU-BMA,2016-2017,hhs6,log,-4.301312742598149,-4.6797630752543,-5.127275924490979,-5.645994810920699
CU-EAKFC,2016-2017,hhs6,mae,0.805919642857143,0.9365203571428571,1.13425,1.344451428571429
CU-EAKFC,2016-2017,hhs6,log,-4.990516712505402,-5.320617178997707,-5.843730068431342,-6.146324948946618
Delphi-BasisRegression,2016-2017,hhs6,mae,0.831179090909091,0.9693354545454546,1.0995851515151516,1.1984854545454542
Delphi-BasisRegression,2016-2017,hhs6,log,-4.695923875339912,-4.704889939989324,-4.712032166417215,-4.717816582469371
Delphi-DeltaDensity1,2016-2017,hhs6,mae,0.3987051515151494,0.598976666666667,0.7390693939393937,0.8356690909090929
Delphi-DeltaDensity1,2016-2017,hhs6,log,-2.841379609356873,-3.2342518274245515,-3.4091822851650737,-3.541742878032808
Delphi-DeltaDensity2,2016-2017,hhs6,mae,0.4074463636363638,0.5215106060606062,0.6404221212121212,0.7623315151515152
Delphi-DeltaDensity2,2016-2017,hhs6,log,-3.2720911583891095,-3.187135013781599,-3.296670953797026,-3.3981827428888263
Delphi-EmpiricalBayes1,2016-2017,hhs6,mae,0.5046360606060606,0.743720909090909,1.0713445454545456,1.2595886957283011
Delphi-EmpiricalBayes1,2016-2017,hhs6,log,-3.5419778020212362,-4.023295421870931,-4.799731764712304,-4.801539054891614
Delphi-EmpiricalBayes2,2016-2017,hhs6,mae,0.8537942424242423,1.091587435270459,1.2596924242424243,1.3456012121212126
Delphi-EmpiricalBayes2,2016-2017,hhs6,log,-4.247317261712854,-4.568323157336504,-4.863629922408467,-5.035782940192316
Delphi-EmpiricalFuture,2016-2017,hhs6,mae,1.184843333333333,1.1867160606060607,1.1757857575757573,1.1686254545454542
Delphi-EmpiricalFuture,2016-2017,hhs6,log,-4.086657720084591,-4.078116127850269,-4.068123351646957,-4.041762921908699
Delphi-EmpiricalTraj,2016-2017,hhs6,mae,1.184843333333333,1.1867160606060607,1.1757857575757573,1.1686254545454542
Delphi-EmpiricalTraj,2016-2017,hhs6,log,-4.086657720084591,-4.078116127850269,-4.068123351646957,-4.041762921908699
Delphi-Stat,2016-2017,hhs6,mae,0.3719644898918272,0.5567268706571508,0.6975459115454528,0.805143493207558
Delphi-Stat,2016-2017,hhs6,log,-2.9326781782019995,-3.216127886906224,-3.377582121557234,-3.512119316712055
Delphi-Uniform,2016-2017,hhs6,mae,3.0722421212121205,3.07714515151515,3.0794069696969686,3.0934587878787867
Delphi-Uniform,2016-2017,hhs6,log,-4.947106103421808,-4.948024574842093,-4.948455206725623,-4.950541341948367
ReichLab-KCDE,2016-2017,hhs6,mae,0.43194906250000004,0.6001106249999999,0.79241,0.8818240625000001
ReichLab-KCDE,2016-2017,hhs6,log,-3.1689578748525706,-3.435987564121952,-3.569063133559431,-3.6826347443350644
ReichLab-KDE,2016-2017,hhs6,mae,1.4887803333333334,1.4872146666666666,1.4779646666666666,1.491384
ReichLab-KDE,2016-2017,hhs6,log,-4.446588384996289,-4.432470913610637,-4.44633660514,-4.393426676968915
ReichLab-SARIMA1,2016-2017,hhs6,mae,0.5364778787878788,0.7869906060606061,1.0230203030303031,1.219239393939394
ReichLab-SARIMA1,2016-2017,hhs6,log,-3.5686119229744233,-3.847869388107853,-4.06551456318019,-4.173217056274234
ReichLab-SARIMA2,2016-2017,hhs6,mae,0.5657166666666666,0.7380051515151516,0.8827439393939394,1.0507103030303027
ReichLab-SARIMA2,2016-2017,hhs6,log,-3.616013797581238,-3.8502990288155585,-3.9465008014992726,-4.028394404109329
CU-BMA,2016-2017,hhs7,mae,0.4699757142857144,0.61903625,0.6625124285714284,0.7157904642857144
CU-BMA,2016-2017,hhs7,log,-3.744227344918858,-3.678464708746417,-3.752156807268751,-3.8816918353215057
CU-EAKFC,2016-2017,hhs7,mae,0.5435267142857142,0.6451177499999999,0.7375325714285716,0.7443326071428572
CU-EAKFC,2016-2017,hhs7,log,-4.391454473421036,-4.790504623678892,-5.354796334120778,-5.1410475060698575
Delphi-BasisRegression,2016-2017,hhs7,mae,0.4156541515151515,0.4948454242424243,0.5424753333333336,0.5758309090909091
Delphi-BasisRegression,2016-2017,hhs7,log,-4.727366182864291,-4.731151808559382,-4.734841672029317,-4.735776694967109
Delphi-DeltaDensity1,2016-2017,hhs7,mae,0.3978490606060607,0.5601823939393937,0.5830615151515132,0.6475908484848463
Delphi-DeltaDensity1,2016-2017,hhs7,log,-3.0267856214867974,-3.1620470036899344,-3.268135753678566,-3.2122976189414953
Delphi-DeltaDensity2,2016-2017,hhs7,mae,0.40768748484848494,0.5403756666666667,0.6700367878787876,0.6543767878787878
Delphi-DeltaDensity2,2016-2017,hhs7,log,-3.0143389018620748,-3.108765874759614,-3.410089562047211,-3.5107372898155456
Delphi-EmpiricalBayes1,2016-2017,hhs7,mae,0.4608244545454546,0.6029348181818182,0.6761535757575758,0.7611324855491138
Delphi-EmpiricalBayes1,2016-2017,hhs7,log,-4.0287309040802715,-4.074028357308023,-4.527484624629508,-5.009250887356367
Delphi-EmpiricalBayes2,2016-2017,hhs7,mae,0.48235821212121216,0.6127886363636365,0.6646290303030303,0.6805824848484848
Delphi-EmpiricalBayes2,2016-2017,hhs7,log,-4.663292065998267,-4.593841343780778,-4.754799685212305,-5.159283573333503
Delphi-EmpiricalFuture,2016-2017,hhs7,mae,0.7149926969696971,0.7171609393939398,0.7206860000000002,0.7150963030303031
Delphi-EmpiricalFuture,2016-2017,hhs7,log,-3.5143203569485957,-3.4928024734588865,-3.4664587397034885,-3.442638405951276
Delphi-EmpiricalTraj,2016-2017,hhs7,mae,0.7149926969696971,0.7171609393939398,0.7206860000000002,0.7150963030303031
Delphi-EmpiricalTraj,2016-2017,hhs7,log,-3.5143203569485957,-3.4928024734588865,-3.4664587397034885,-3.442638405951276
Delphi-Stat,2016-2017,hhs7,mae,0.35698370849551603,0.5165156855611248,0.5508033211157191,0.6121825792048873
Delphi-Stat,2016-2017,hhs7,log,-2.870558970822674,-3.0768862838253246,-3.184750163673847,-3.220448469876075
Delphi-Uniform,2016-2017,hhs7,mae,4.529993666666667,4.544283121212121,4.562959696969696,4.577387818181817
Delphi-Uniform,2016-2017,hhs7,log,-5.114016620957966,-5.116447540608093,-5.120283002862506,-5.1227139225126335
ReichLab-KCDE,2016-2017,hhs7,mae,0.38590771875000013,0.542675625,0.56117265625,0.6377495
ReichLab-KCDE,2016-2017,hhs7,log,-2.9233710381731064,-3.175938936222353,-3.218019157241628,-3.2483865221085764
ReichLab-KDE,2016-2017,hhs7,mae,0.7187832000000002,0.7194980666666667,0.7297232000000001,0.7292610666666665
ReichLab-KDE,2016-2017,hhs7,log,-3.464154811693729,-3.4394977953886783,-3.41382219586762,-3.3915991944211084
ReichLab-SARIMA1,2016-2017,hhs7,mae,0.39883990909090916,0.6196765151515153,0.7675436363636366,0.9131176363636364
ReichLab-SARIMA1,2016-2017,hhs7,log,-2.9745962301226783,-3.272524189908595,-3.5208673852666106,-3.631401904655545
ReichLab-SARIMA2,2016-2017,hhs7,mae,0.44183106060606064,0.6652504545454544,0.8177443636363637,0.8888483636363634
ReichLab-SARIMA2,2016-2017,hhs7,log,-2.871956323083345,-3.114259536243152,-3.2388789789657104,-3.282869167036369
CU-BMA,2016-2017,hhs8,mae,0.352566607142857,0.3647655357142857,0.38519896428571426,0.4448901071428572
CU-BMA,2016-2017,hhs8,log,-3.0250952780236746,-3.0850393434232157,-3.255058846834603,-3.4390393311782153
CU-EAKFC,2016-2017,hhs8,mae,0.33173067857142857,0.3910781071428572,0.3882198214285714,0.432618392857143
CU-EAKFC,2016-2017,hhs8,log,-3.4703318943279835,-3.2019580311168148,-3.1133662007311953,-3.4457985334400445
Delphi-BasisRegression,2016-2017,hhs8,mae,0.20629124242424246,0.2030998484848485,0.21767551515151518,0.2246030303030304
Delphi-BasisRegression,2016-2017,hhs8,log,-4.736572975933147,-4.738125416999786,-4.73999953198682,-4.7420425093880745
Delphi-DeltaDensity1,2016-2017,hhs8,mae,0.29095009090909096,0.23324451515151515,0.2458289090909091,0.25562969696969695
Delphi-DeltaDensity1,2016-2017,hhs8,log,-2.767658685577169,-2.600634998789938,-2.525518809483523,-2.6275956565636776
Delphi-DeltaDensity2,2016-2017,hhs8,mae,0.32520948484848494,0.2855936060606061,0.30974987878787885,0.3784484848484849
Delphi-DeltaDensity2,2016-2017,hhs8,log,-3.436939853825907,-2.7994578790662477,-2.7554650257005977,-2.927693143364729
Delphi-EmpiricalBayes1,2016-2017,hhs8,mae,0.28282857575757586,0.3673299090909091,0.40803915151515163,0.5347709090909092
Delphi-EmpiricalBayes1,2016-2017,hhs8,log,-3.086808866378119,-2.9613941050556223,-3.0126759405932066,-3.363836532201405
Delphi-EmpiricalBayes2,2016-2017,hhs8,mae,0.3322259696969696,0.3978022727272728,0.4900079410052968,0.5221077575757577
Delphi-EmpiricalBayes2,2016-2017,hhs8,log,-3.2230901537270626,-3.2503701865458883,-3.3650287982506915,-3.3958377594006155
Delphi-EmpiricalFuture,2016-2017,hhs8,mae,0.3622834848484849,0.3559550606060606,0.3551438181818182,0.36000187878787876
Delphi-EmpiricalFuture,2016-2017,hhs8,log,-3.141919498642757,-3.123396265472369,-3.109039696558877,-3.094959949472198
Delphi-EmpiricalTraj,2016-2017,hhs8,mae,0.3622834848484849,0.3559550606060606,0.3551438181818182,0.36000187878787876
Delphi-EmpiricalTraj,2016-2017,hhs8,log,-3.141919498642757,-3.123396265472369,-3.109039696558877,-3.094959949472198
Delphi-Stat,2016-2017,hhs8,mae,0.290847880739792,0.22888242952185653,0.24284698910537836,0.2623968119142832
Delphi-Stat,2016-2017,hhs8,log,-2.720718186629993,-2.6481228655302145,-2.596524218458974,-2.7092108933498973
Delphi-Uniform,2016-2017,hhs8,mae,5.221000272727273,5.230512393939394,5.246803393939394,5.265707272727273
Delphi-Uniform,2016-2017,hhs8,log,-5.172423196610527,-5.1746621079540835,-5.178349275558486,-5.1821144806289094
ReichLab-KCDE,2016-2017,hhs8,mae,0.26772515625000004,0.2502893125,0.2660073125,0.26560274999999994
ReichLab-KCDE,2016-2017,hhs8,log,-2.568495768847459,-2.719270631896392,-2.737718753056633,-2.8671892141572286
ReichLab-KDE,2016-2017,hhs8,mae,0.27596856666666664,0.2761041333333333,0.27784506666666664,0.28746609999999995
ReichLab-KDE,2016-2017,hhs8,log,-3.174668945064314,-3.1829448074150126,-3.128399262996256,-3.0948497295461004
ReichLab-SARIMA1,2016-2017,hhs8,mae,0.2733317272727273,0.30338754545454544,0.36125066666666666,0.4017915757575758
ReichLab-SARIMA1,2016-2017,hhs8,log,-2.7229108633024905,-2.907452548180813,-3.0250487497964533,-3.119898773043353
ReichLab-SARIMA2,2016-2017,hhs8,mae,0.2805999696969698,0.2709077878787879,0.25899472727272727,0.30202733333333337
ReichLab-SARIMA2,2016-2017,hhs8,log,-2.7824896840466065,-2.8935860418453823,-2.945423508159783,-3.0161736587398704
CU-BMA,2016-2017,hhs9,mae,0.37307892857142866,0.3175717857142857,0.3320971428571428,0.3477982142857142
CU-BMA,2016-2017,hhs9,log,-2.750475767930268,-3.1121679176822767,-3.3347899270384365,-3.11492640265104
CU-EAKFC,2016-2017,hhs9,mae,0.29339892857142846,0.3225982142857143,0.3032971428571429,0.3759217857142857
CU-EAKFC,2016-2017,hhs9,log,-3.274847964822062,-3.5082364979909673,-4.121047124700483,-4.966548483472053
Delphi-BasisRegression,2016-2017,hhs9,mae,0.29841787878787873,0.37515000000000004,0.4326451515151516,0.48419484848484845
Delphi-BasisRegression,2016-2017,hhs9,log,-4.701486092210444,-4.704586299769827,-4.707103569553763,-4.710036418277795
Delphi-DeltaDensity1,2016-2017,hhs9,mae,0.2665609090909091,0.2700403030303009,0.28675909090909085,0.32771545454545237
Delphi-DeltaDensity1,2016-2017,hhs9,log,-2.6197475929965215,-2.6943630651608843,-2.7960360507457955,-2.8983431381488693
Delphi-DeltaDensity2,2016-2017,hhs9,mae,0.34046272727272725,0.389150606060606,0.3690572727272727,0.37472757575757576
Delphi-DeltaDensity2,2016-2017,hhs9,log,-3.419576128905769,-3.1118888374046305,-3.1095841560414357,-3.0856989442232257
Delphi-EmpiricalBayes1,2016-2017,hhs9,mae,0.29252939393939403,0.3414966666666666,0.43863121212121214,0.5407324242424243
Delphi-EmpiricalBayes1,2016-2017,hhs9,log,-2.7157282972173946,-2.8142084450355886,-3.402549618386226,-3.6368795871179924
Delphi-EmpiricalBayes2,2016-2017,hhs9,mae,0.49306030303030296,0.6810657575757576,0.6886536363636364,0.6491336363636364
Delphi-EmpiricalBayes2,2016-2017,hhs9,log,-3.526618816004795,-4.821284970099315,-4.9414059790542515,-5.072682870276756
Delphi-EmpiricalFuture,2016-2017,hhs9,mae,0.388009393939394,0.38690696969696975,0.3825815151515153,0.38564636363636373
Delphi-EmpiricalFuture,2016-2017,hhs9,log,-3.451534310601932,-3.455282992233609,-3.451408029400484,-3.4502849554875414
Delphi-EmpiricalTraj,2016-2017,hhs9,mae,0.388009393939394,0.38690696969696975,0.3825815151515153,0.38564636363636373
